METODO_ASIGNACION;DISTANCIA_M;SALTOS_GRAFO;v_utm_x;v_percentil_volumen;v_volumen;v_medio_receptor;v_name;v_categoria_estrategica;v_location;v_id;v_utm_y;v_actividad;s_rio_original;s_utm_x;s_name;s_rio;s_location;s_id;s_utm_y
ESTIMACION_ESPACIAL;4942.238865129852;;264615.0;0.3553;730.0;TERRENO;CONFEDERACIÓN HIDROGRÁFICA DEL TAJO;TIER_3_MENOR;CartesianPoint(264615.0, 4470054.0);AV-0120/2009;4470054.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;24671.133759922748;;242342.0;0.5798;5778.0;ARROYO AFLUENTE DEL RÍO FRANCIA;AYUNTAMIENTO DE LAS CASAS DEL CONDE;TIER_3_MENOR;CartesianPoint(242342.0, 4488377.0);AV-0045/2017;4488377.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;22851.84500209994;;241731.0;0.7155;28998.0;ARROYO SAN PEDRO DEL COSO;AYUNTAMIENTO DE CEPEDA;TIER_3_MENOR;CartesianPoint(241731.0, 4483385.0);AV-0072/2013;4483385.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;12556.006052881625;;254535.0;0.6436;11250.0;REGATO DE LA PORQUERA;AYUNTAMIENTO DE CRISTOBAL;TIER_3_MENOR;CartesianPoint(254535.0, 4484075.0);AV-0014/2023;4484075.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;28790.737277812113;;264350.0;0.724;32850.0;RÍO ALAGÓN;AYUNTAMIENTO DE FRADES DE LA SIERRA;TIER_3_MENOR;CartesianPoint(264350.0, 4503425.0);AV-0017/2018;4503425.0;INDUSTRIAL;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;12829.031023424957;;269368.0;0.1507;256.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(269368.0, 4485727.0);AV-0192/2008;4485727.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;18142.665763332578;;273821.0;0.2834;500.0;TERRENO;PAS INFRAESTRUCTURAS Y SERVICIOS, S.L.;TIER_3_MENOR;CartesianPoint(273821.0, 4489128.0);AV-0080/2000;4489128.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;21559.364392300624;;246520.0;0.6771;17000.0;AFLUENTE DEL ARROYO SAN BENITO;AYUNTAMIENTO DE GARCIBUEY;TIER_3_MENOR;CartesianPoint(246520.0, 4488741.0);AV-0068/2019;4488741.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;22054.6713645885;;246105.0;0.6763;16900.0;ARROYO LOS QUESITOS;AYUNTAMIENTO DE GARCIBUEY;TIER_3_MENOR;CartesianPoint(246105.0, 4489018.0);AV-0069/2019;4489018.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;24214.42355291573;;239665.0;0.6905;21546.0;ARROYO DEL CUBO;AYUNTAMIENTO DE HERGUIJUELA DE LA SIERRA;TIER_3_MENOR;CartesianPoint(239665.0, 4481635.0);AV-0054/2016;4481635.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;8124.038712364682;;270920.0;0.0038;30.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(270920.0, 4475667.0);AV-0155/2005;4475667.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;10194.661200844293;;269111.0;0.7422;42000.0;ARROYO QUEBRAJANO;UNION DE INDUSTRIALES DE LEDRADA, S.A.;TIER_3_MENOR;CartesianPoint(269111.0, 4482724.0);AV-0018/1982;4482724.0;INDUSTRIAL;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;11240.785470775607;;269190.0;0.8131;109250.0;ARROYO HERRIZUELAS;AYUNTAMIENTO DE LEDRADA;TIER_2_RELEVANTE;CartesianPoint(269190.0, 4483960.0);AV-0039/2021;4483960.0;INDUSTRIAL;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;23996.16054705419;;240617.0;0.6463;11772.0;ARROYO DE LA FUENTE FRÍA;AYUNTAMIENTO DE MADROÑAL;TIER_3_MENOR;CartesianPoint(240617.0, 4483684.0);AV-0069/2013;4483684.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;33253.03464347277;;262905.0;0.5902;6420.0;ARROYO ALBERCA;AYUNTAMIENTO DE MEMBRIBE DE LA SIERRA;TIER_3_MENOR;CartesianPoint(262905.0, 4507926.0);AV-0136/2023;4507926.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;20242.891542464975;;246200.0;0.7619;52000.0;ARROYO SAN BENITO;AYUNTAMIENTO DE MIRANDA DEL CASTAÑAR;TIER_3_MENOR;CartesianPoint(246200.0, 4486176.0);AV-0064/2019;4486176.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;20246.872672094327;;245835.0;0.6771;17000.0;AFLUENTE DEL RÍO FRANCIA;AYUNTAMIENTO DE MIRANDA DEL CASTAÑAR;TIER_3_MENOR;CartesianPoint(245835.0, 4485636.0);AV-0065/2019;4485636.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;24512.814873041407;;241475.0;0.7079;25596.0;ARROYO NOGAL DE LAS HORQUETAS;AYUNTAMIENTO DE MOGARRAZ;TIER_3_MENOR;CartesianPoint(241475.0, 4486660.0);AV-0074/2013;4486660.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;24415.815571059673;;241214.0;0.6131;7938.0;AFLUENTE DEL ARROYO DE LOS MILANOS DE LAS TISNERAS;AYUNTAMIENTO DE MONFORTE DE LA SIERRA;TIER_3_MENOR;CartesianPoint(241214.0, 4485974.0);AV-0067/2013;4485974.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;10220.803539839713;;253665.0;0.0082;41.7;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(253665.0, 4470204.0);AV-0068/2021;4470204.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;32516.941199934536;;234165.0;0.6741;16425.0;ARROYO FRANCOS;AYUNTAMIENTO DE NAVA DE FRANCIA;TIER_3_MENOR;CartesianPoint(234165.0, 4489974.0);AV-0044/2020;4489974.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;5520.696061186488;;268280.0;0.4575;1642.5;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(268280.0, 4475707.0);AV-0150/2007;4475707.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;7090.698837209207;;257750.0;0.2594;415.5;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(257750.0, 4469754.0);AV-0008/2022;4469754.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;27123.056483368535;;240625.0;0.6281;10100.0;AFLUENTE DEL REGATO DEL MANZANAL;AYUNTAMIENTO DE SAN MARTIN DEL CASTAÑAR;TIER_3_MENOR;CartesianPoint(240625.0, 4490210.0);AV-0070/2013;4490210.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;27412.76259336151;;240245.0;0.6281;10100.0;ARROYO CORRAL DE FRÍAS;AYUNTAMIENTO DE SAN MARTIN DEL CASTAÑAR;TIER_3_MENOR;CartesianPoint(240245.0, 4490170.0);AV-0071/2013;4490170.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;29581.183360372856;;237429.0;0.4534;1569.0;TERRENO;JUNTA CASTILLA Y LEON;TIER_3_MENOR;CartesianPoint(237429.0, 4489788.0);AV-0129/2004;4489788.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;21195.688476669024;;253376.0;0.5237;2950.0;REGATO SAN MIGUEL DE VALERO;VIDA NATURAL SOCIEDAD COOPERATIVA;TIER_3_MENOR;CartesianPoint(253376.0, 4493630.0);AV-0046/2017;4493630.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;17652.236260598824;;262519.0;0.8262;128401.0;ARROYO LOS SANTOS;AYUNTAMIENTO DE LOS SANTOS;TIER_2_RELEVANTE;CartesianPoint(262519.0, 4492322.0);AV-0067/2019;4492322.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;23637.370687113234;;243740.0;0.6823;18576.0;ARROYO DEL MORAL;AYUNTAMIENTO DE SEQUEROS;TIER_3_MENOR;CartesianPoint(243740.0, 4488575.0);AV-0055/2016;4488575.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;19015.577430096622;;244549.0;0.5777;5700.0;RÍO ALAGÓN;GAYO MARTIN, S.L.;TIER_3_MENOR;CartesianPoint(244549.0, 4479812.0);AV-0072/1999;4479812.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;20673.96432714345;;242506.0;0.1602;274.0;TERRENO;PEÑA LOBERA, S.L.;TIER_3_MENOR;CartesianPoint(242506.0, 4478313.0);AV-0120/2003;4478313.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;20286.939961462893;;243255.0;0.7608;51408.0;ARROYO DE CASTALAÑEJO;AYUNTAMIENTO DE SOTOSERRANO;TIER_3_MENOR;CartesianPoint(243255.0, 4479900.0);AV-0102/2023;4479900.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;7319.677178673934;;269602.0;0.4504;1500.0;TERRENO;LA CORROBLA, S.L.L.;TIER_3_MENOR;CartesianPoint(269602.0, 4477516.0);AV-0078/2000;4477516.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;6617.783616891686;;269215.0;0.6114;7551.0;REGATO DE FRESNEDAS;AYUNTAMIENTO DE VALLEJERA DE RIOFRIO;TIER_3_MENOR;CartesianPoint(269215.0, 4476509.0);AV-0004/2021;4476509.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;22557.16409480589;;245213.0;0.6779;17100.0;ARROYO NOGAL CARABEO;AYUNTAMIENTO DE VILLANUEVA DEL CONDE;TIER_3_MENOR;CartesianPoint(245213.0, 4488727.0);AV-0001/2020;4488727.0;URBANO O ASIMILABLE;ALAGÓN;262857;SAICA BEJAR;RÍO ALAGÓN;CartesianPoint(262857.0, 4474673.0);C323;4474673.0
ESTIMACION_ESPACIAL;81354.52519067393;;605900.0;0.4234;1150.0;TERRENO;AYUNTAMIENTO DE GUADALAVIAR;TIER_3_MENOR;CartesianPoint(605900.0, 4468660.0);AV-0006/2014;4468660.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
ESTIMACION_ESPACIAL;89170.15054377783;;620382.0;0.8496;184500.0;BARRANCO DEL MOLINO ROTO;AYUNTAMIENTO DE BRONCHALES;TIER_2_RELEVANTE;CartesianPoint(620382.0, 4487005.0);AV-0084/2023;4487005.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
ESTIMACION_ESPACIAL;85257.80533182871;;615831.0;0.2305;365.0;TERRENO;AYUNTAMIENTO DE BRONCHALES;TIER_3_MENOR;CartesianPoint(615831.0, 4484576.0);AV-0014/1999;4484576.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
ESTIMACION_ESPACIAL;84235.1640646589;;616024.0;0.8376;160000.0;RÍO GALLO;AYUNTAMIENTO DE ORIHUELA DEL TREMEDAL;TIER_2_RELEVANTE;CartesianPoint(616024.0, 4490540.0);AV-0104/2023;4490540.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
ESTIMACION_ESPACIAL;92089.36141053429;;624927.0;0.5787;5768.0;RAMBLA DE LAS APUESTAS;AYUNTAMIENTO DE RODENAS;TIER_3_MENOR;CartesianPoint(624927.0, 4499307.0);AV-0134/2023;4499307.0;URBANO O ASIMILABLE;CABECERA;533000;SAICA TRILLO;RÍO TAJO;CartesianPoint(533000.0, 4504773.0);C316;4504773.0
ESTIMACION_ESPACIAL;13510.163766586991;;415259.0;0.4324;1314.0;TERRENO;ULMA C Y E, SOC. COOP.;TIER_3_MENOR;CartesianPoint(415259.0, 4400609.0);AV-0116/2003;4400609.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;413381;SAICA SAFONT;RÍO TAJO;CartesianPoint(413381.0, 4413988.0);C315;4413988.0
ESTIMACION_ESPACIAL;17390.892329032456;;416301.0;0.0452;91.25;TERRENO;PRODUCTOS Y SERVICIOS POLIMAT, S.L.;TIER_3_MENOR;CartesianPoint(416301.0, 4396844.0);AV-0093/2005;4396844.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;413381;SAICA SAFONT;RÍO TAJO;CartesianPoint(413381.0, 4413988.0);C315;4413988.0
ESTIMACION_ESPACIAL;14334.416521086583;;433028.0;0.0117;48.0;TERRENO;LOS SIETE HERMANOS DEL BONILLO, S.L.;TIER_3_MENOR;CartesianPoint(433028.0, 4428640.0);AV-0092/2007;4428640.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;8473.809355891835;;395521.0;0.7815;71781.0;ARROYO BARCIENCE;AYUNTAMIENTO DE ALBARREAL DE TAJO;TIER_3_MENOR;CartesianPoint(395521.0, 4416038.0);AV-0018/2019;4416038.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;403842;SAICA ESTIVIEL;RÍO TAJO;CartesianPoint(403842.0, 4414436.0);C333;4414436.0
ESTIMACION_ESPACIAL;21346.424993426885;;340510.0;0.1779;292.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(340510.0, 4396230.0);AV-0042/1997;4396230.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;16848.320539448436;;346663.0;0.2659;438.0;TERRENO;VARGAS DE LORO, S.L.;TIER_3_MENOR;CartesianPoint(346663.0, 4407616.0);AV-0030/2016;4407616.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
ESTIMACION_ESPACIAL;19575.017266914478;;344890.0;0.0221;59.6;TERRENO;CONSORCIO DE SS. PP. MEDIOAMBIENTALES DE TOLEDO;TIER_3_MENOR;CartesianPoint(344890.0, 4404793.0);AV-0114/2004;4404793.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;344864;SAICA TALAVERA;RÍO TAJO;CartesianPoint(344864.0, 4424368.0);C310;4424368.0
CONEXION_HIDROLOGICA;22.80350850198276;1.0;321170.0;0.1319;219.0;RÍO TAJO;IBERDROLA GENERACION, S.A.U.;TIER_3_MENOR;CartesianPoint(321170.0, 4405300.0);AV-0077/2001;4405300.0;URBANO O ASIMILABLE;BAJO TAJO;276434;SAICA VALDECAÑAS;RÍO TAJO;CartesianPoint(276434.0, 4406558.0);C343;4406558.0
CONEXION_HIDROLOGICA;3.0;1.0;321179.0;0.1602;274.0;RÍO TAJO;IBERDROLA GENERACION, S.A.U.;TIER_3_MENOR;CartesianPoint(321179.0, 4405278.0);AV-0106/2004;4405278.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;4346.811705146659;;376636.0;0.6245;9490.0;ARROYO PARRALES;AYUNTAMIENTO DE ALDEA EN CABO;TIER_3_MENOR;CartesianPoint(376636.0, 4448605.0);AV-0607/1987;4448605.0;URBANO O ASIMILABLE;ALBERCHE;380680;SAICA ESCALONA;RÍO ALBERCHE;CartesianPoint(380680.0, 4447011.0);C326;4447011.0
ESTIMACION_ESPACIAL;19268.90495072307;;354727.0;0.1635;278.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(354727.0, 4449963.0);AV-0083/2010;4449963.0;URBANO O ASIMILABLE;ALBERCHE;354250;SAICA CAZALEGAS;RÍO ALBERCHE;CartesianPoint(354250.0, 4430700.0);C313;4430700.0
ESTIMACION_ESPACIAL;16382.477529360447;;425128.0;0.7651;54416.0;RÍO GUAZALETE;AYUNTAMIENTO DE ALMONACID DE TOLEDO;TIER_3_MENOR;CartesianPoint(425128.0, 4402569.0);AV-0136/2008;4402569.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;413381;SAICA SAFONT;RÍO TAJO;CartesianPoint(413381.0, 4413988.0);C315;4413988.0
ESTIMACION_ESPACIAL;15455.005985116926;;428834.0;0.3436;702.0;TERRENO;EL CANTO AGROALIMENTARIA, S.L.;TIER_3_MENOR;CartesianPoint(428834.0, 4414237.0);AV-0109/2005;4414237.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;413381;SAICA SAFONT;RÍO TAJO;CartesianPoint(413381.0, 4413988.0);C315;4413988.0
CONEXION_HIDROLOGICA;4909.957331790165;1.0;384855.0;0.6796;17812.0;RÍO ALBERCHE;COM. PROP. URB. VALCARILLO DEL ALBERCHE;TIER_3_MENOR;CartesianPoint(384855.0, 4449595.0);AV-0038/2014;4449595.0;URBANO O ASIMILABLE;ALBERCHE;380680;SAICA ESCALONA;RÍO ALBERCHE;CartesianPoint(380680.0, 4447011.0);C326;4447011.0
ESTIMACION_ESPACIAL;12027.746463905863;;382387.0;0.0431;87.5;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(382387.0, 4458917.0);AV-0066/2020;4458917.0;URBANO O ASIMILABLE;ALBERCHE;380680;SAICA ESCALONA;RÍO ALBERCHE;CartesianPoint(380680.0, 4447011.0);C326;4447011.0
ESTIMACION_ESPACIAL;6097.126208305024;;382952.0;0.8916;324120.0;ARROYO CARCABONES;AYUNTAMIENTO DE ALMOROX;TIER_2_RELEVANTE;CartesianPoint(382952.0, 4452669.0);AV-0099/2004;4452669.0;URBANO O ASIMILABLE;ALBERCHE;380680;SAICA ESCALONA;RÍO ALBERCHE;CartesianPoint(380680.0, 4447011.0);C326;4447011.0
CONEXION_HIDROLOGICA;15498.561126762703;1.0;435130.0;0.939;692040.0;RÍO TAJO;AYUNTAMIENTO DE AÑOVER DE TAJO;TIER_2_RELEVANTE;CartesianPoint(435130.0, 4425020.0);AV-0066/2010;4425020.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;413381;SAICA SAFONT;RÍO TAJO;CartesianPoint(413381.0, 4413988.0);C315;4413988.0
ESTIMACION_ESPACIAL;11613.329970340117;;402834.0;0.0174;55.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(402834.0, 4435272.0);AV-0025/2022;4435272.0;URBANO O ASIMILABLE;MADRID;411677;SAICA BARGAS;RÍO JARAMA;CartesianPoint(411677.0, 4427744.0);C314;4427744.0
ESTIMACION_ESPACIAL;6361.559950200894;;315113.0;0.2305;365.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(315113.0, 4407204.0);AV-0039/2012;4407204.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;5895.871521666665;;315350.0;0.3796;876.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(315350.0, 4406183.0);AV-0027/2016;4406183.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;720.1236005020249;;411610.0;0.8812;292000.0;ARROYO DEL MONTE;NUTRAVE, S.A.;TIER_2_RELEVANTE;CartesianPoint(411610.0, 4428461.0);AV-0124/2021;4428461.0;INDUSTRIAL;MADRID;411677;SAICA BARGAS;RÍO JARAMA;CartesianPoint(411677.0, 4427744.0);C314;4427744.0
ESTIMACION_ESPACIAL;12450.404411102476;;332415.0;0.4717;1898.0;TERRENO;DISCAPUBLICIDAD, S.L.;TIER_3_MENOR;CartesianPoint(332415.0, 4410635.0);AV-0074/2000;4410635.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;13586.197775683968;;333835.0;0.4921;2213.0;RÍO TAMUJOSO;AGUA DE VALTORRE, S.A.;TIER_3_MENOR;CartesianPoint(333835.0, 4400345.0);AV-0029/1995;4400345.0;INDUSTRIAL;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;12968.139612141751;;333842.0;0.0011;7.3;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(333842.0, 4402495.0);AV-0078/2023;4402495.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;12978.550342777116;;333463.0;0.1779;292.0;TERRENO;PERSONA FÍSICA;TIER_3_MENOR;CartesianPoint(333463.0, 4401098.0);AV-0031/2017;4401098.0;URBANO O ASIMILABLE;TAJO IZQUIERDA;321176;SAICA AZUTAN;RÍO TAJO;CartesianPoint(321176.0, 4405278.0);C344;4405278.0
ESTIMACION_ESPACIAL;7310.464964692738;;438981.0;0.709;26280.0;FILTRO VERDE;AYUNTAMIENTO DE BOROX;TIER_3_MENOR;CartesianPoint(438981.0, 4432488.0);AV-0507/1990;4432488.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;7526.339947145624;;438396.0;0.6512;13140.0;FILTRO VERDE;AYUNTAMIENTO DE BOROX;TIER_3_MENOR;CartesianPoint(438396.0, 4432828.0);AV-0510/1990;4432828.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;6886.120315533269;;439526.0;0.6512;13140.0;FILTRO VERDE;AYUNTAMIENTO DE BOROX;TIER_3_MENOR;CartesianPoint(439526.0, 4432544.0);AV-0505/1990;4432544.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;6978.145097373656;;439419.0;0.6512;13140.0;FILTRO VERDE;AYUNTAMIENTO DE BOROX;TIER_3_MENOR;CartesianPoint(439419.0, 4432519.0);AV-0506/1990;4432519.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;7800.046794731426;;438435.0;0.6384;10950.0;FILTRO VERDE;AYUNTAMIENTO DE BOROX;TIER_3_MENOR;CartesianPoint(438435.0, 4432358.0);AV-0508/1990;4432358.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
ESTIMACION_ESPACIAL;7943.293838200876;;438213.0;0.6215;8760.0;FILTRO VERDE;AYUNTAMIENTO DE BOROX;TIER_3_MENOR;CartesianPoint(438213.0, 4432395.0);AV-0509/1990;4432395.0;URBANO O ASIMILABLE;MADRID;444264;SAICA PUENTE LARGO;RÍO JARAMA;CartesianPoint(444264.0, 4437541.0);C304;4437541.0
